name,link,bio,image,special_id,collected_at
Mary Heathcott,https://curatorsintl.org/about/collaborators/18672-mary-heathcott,Mary Heathcott is Executive Director of Blue Star Contemporary.,https://curatorsintl.org/images/09.20.19_Curatorial_Forum_25.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Dóra Hegyi,https://curatorsintl.org/about/collaborators/5420-dra-hegyi,"Dóra Hegyi is project leader of tranzit.hu. She is an art historian and curator based in Budapest and has been curator at the Ludwig Museum Budapest since 1996, where she initiated the Project Room in 1999. Exhibitions include,Project Room, Ludwig Museum Budapest(1999),Budapest Box, The hidden scene of the 1990s(2002),Moszkva tér(Gravitation, 2003), andTell a Line What a Ball Is(2004–2005). She was a founding member of the group KMKK (Two Artist, Two Curators) and a founding member of the Curators’ Association Budapest.",https://curatorsintl.org/images/PS1.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Marie Heilich,https://curatorsintl.org/about/collaborators/4373-marie-heilich,"Marie Heilich is a writer and independent curator based in Los Angeles. Her recent research on the biography and oeuvre of painter Luchita Hurtado (1920-2020) can be found in Texte zur Kunst (2020), and the Serpentine Galleries' survey catalog,I Live I Die I Will Be Reborn(2019). Recent independently curated exhibitions include JPW3: The Sun is Square (2019), and the group exhibition TOTEMISTS (2019). Heilich previously served as Assistant Director of White Flag Projects in St. Louis where she organized solo projects with Martine Syms, Dena Yago, Ligia Lewis, Carlos Reyes, and Darja Bajagić among others. Additional writing can be found in the survey catalogUnrealism: New Figurative Painting,BOMBmagazine, exhibition catalogs published by SculptureCenter, the Contemporary Art Museum St. Louis, and other international magazines, exhibition catalogs, and artist monographs. Heilich holds a Master of Arts from the Center for Curatorial Studies, Bard College.
Irish Art Now: From the Poetic to the Political
Transformers",https://curatorsintl.org/images/Murraythumbnail.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Pablo Helguera,https://curatorsintl.org/about/collaborators/5305-pablo-helguera,"Born in 1970 in Mexico City, New York-based artist Pablo Helguera’s work touches on topics of pedagogy, cognition, politics, history, fiction, and memory. His work generally acquires unusual formats, ranging from  formats ranging from experimental symposia, the creation of fictional artists, phonograph recordings, exhibition audio guides, publications, or nomadic museums, as well as his iconic artoons. Helguera has exhibited and performed in museums and biennials around the world, is a Guggenheim Fellow, and has received the Creative Capital, Art Matters, Franklin Furnace, and Blade of Grass fellowships as well as the First International Award of Participatory Art from the Region Emilia Romagna (Bologna). He served as the Director of Adult and Academic Programs of the Education Department of MoMA from 2007 to 2020, and is currently Assistant Professor at the College of Performing Arts at the New School.
Likeness: Portraits of Artists by Other Artists",https://curatorsintl.org/images/PH_foto_by_Lorena_Marro_n.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
DJ Hellerman,https://curatorsintl.org/about/collaborators/23143-dj-hellerman,"DJ Hellerman is Chief Curator and Director of Curatorial Affairs at The Fabric Workshop & Museum in Philadelphia where he leads the research and implementation of artist-centered projects, exhibitions, and programming.
Hellerman is focused on helping ideas find material form through the foundational elements of collaboration, experimentation, and process over product. He is committed to building relationships based on trust, effective communication, and vulnerability to allow for the openness and intimacy essential for creating meaningful work.
Working with artists across context-sensitive, intergenerational, and interdisciplinary projects, DJ focuses on artistic process; the relationship between art, technology, and spirituality; place-based art making; early use of video as an artform; and the development of alternative cultural institutions.
Recent exhibitions includeHenry Taylor: Nothing Change, Nothing Strange;Jayson Musson: His History of Art;Doreen Lynette Garner: Pale In Comparison;Ira Lombardia: VOID;YOKO ONO: REMEMBERING THE FUTURE;Strata: Frank Gillette and Suzanne Ankerco-curated with David Ross;Jeff Donaldson: Dig;Vanessa German: de.structive dis.tillation;Adam Milner: Late Night Space Force;Edie Fake: Structures Shift;T.R. Ericsson: I Was Born To Bring You Into This World;Björn Schülke: Traveling Spy; andMildred Beltré: DreamWork.
",https://curatorsintl.org/images/DJ_Hellerman.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Gerard Hemsworth,https://curatorsintl.org/about/collaborators/18618-gerard-hemsworth,,https://curatorsintl.org/images/DRC-web.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Sol Henaro,https://curatorsintl.org/about/collaborators/7007-sol-henaro,"Sol Henaro is a curator, researcher, and active member of the contemporary art scene in Mexico. She has curated numerous exhibitions includingNo-Grupo, of whom Sarah Minter and Melquiades Herrera have recently released their book through Alias Editorial. She was co-curator of MUCA Rome from 2003 to 2006. In 2010, she joined the Red de Conceptualismo del Sur and since 2011 she has been the curator of collections of contemporary art at the Museo Universitario Arte Contemporáneo, MUAC.
Making it Real",https://curatorsintl.org/images/1_Rosina_Cazali.JPG?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Naomi Hennig,https://curatorsintl.org/about/collaborators/5863-naomi-hennig,"Naomi Hennig lives in Berlin, where she works as curator, project coordinator, and visual artist. Being involved in alternative education and artist-run initiatives, she has been collaborating in a number of curatorial projects and events, such as CloseUp, a site specific group show in public space as part of the Edinburgh Festival, the D/Effect Academy summer programme with student organisation Interflugs of the Berlin Art University, or the exhibition project Spaceship Yugoslavia at NGBK Berlin. She is currently running the exhibitions programme at Galerie im Turm in Berlin.
State of Mind: New California Art Circa 1970",https://curatorsintl.org/images/IMG_1480.JPG?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Carmen Hermo,https://curatorsintl.org/about/collaborators/18673-carmen-hermo,"Carmen Hermo was appointed the Lorraine and Alan Bressler Curator of Contemporary Art at the Museum of Fine Arts in Boston in 2024. She was Associate Curator at the Elizabeth A. Sackler Center for Feminist Art at the Brooklyn Museum since 2016, and Assistant Curator for Collections at New York’s Guggenheim Museum prior to that.
At the Brroklyn Museum, she curatedBaseera Khan: I Am an Archive(2021),Kameelah Janan Rasheed: Are We Reading Closely?(2020), andRoots of “The Dinner Party”: History in the Making(2017). Hermo was part of the curatorial collective forNobody Promised You Tomorrow: Art 50 Years After Stonewall(2019). She co-curatedOut of Place: A Feminist Look at the Collection(2020),Half the Picture: A Feminist Look at the Collection(2018–19), andSomething to Say: Brooklyn Hi-Art! Machine, Deborah Kass, Kameelah Janan Rasheed, and Hank Willis Thomas(2018–19). She also organized the Brooklyn presentation ofAndy Warhol: Revelation(2021); and co-organized those ofRadical Women: Latin American Art, 1960–1985(2018) andMarilyn Minter: Pretty/Dirty(2016–17).",https://curatorsintl.org/images/09.20.19_Curatorial_Forum_25.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Albert Heta,https://curatorsintl.org/about/collaborators/5754-albert-heta,"Albert Heta (b. Prishtina) is an artist, designer, and art manager. His notable works include “It's time to go visiting: No visa required”, a public intervention on British Airways billboards in Prishtina (2003), 'Embassy of the Republic of Kosova in Cetinje' (2004) for Cetinje Biennale, and 'Kosovar Pavilion Venice Biennial 2005' distributed in collaboration with e-flux (2005). His works never fail to provoke debate in relation to the social, cultural, and political mechanisms of power. His works touch on issues of colonial politics, identity, and international/national politics. Heta's work has been exhibited in a wide international context including: Apexart, New York; MARCO, Vigo; Kunsthalle Fridericianum, Kassel; and Galeria Nova, Zagreb. He is co-founder of a project institution, Stacion - Center for Contemporary Art Prishtina.",https://curatorsintl.org/images/Albert_Heta_2.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Andrea Hill,https://curatorsintl.org/about/collaborators/5327-andrea-hill,"Andrea Hill is a New York and Amsterdam-based entrepreneur and creative director who has founded companies that bring the ideas of artists and designers to a broad public. Paloma Powers and CultureTM.com both address how brands can better support culture and best practices for artist-brand collaborations. Clients such as Gucci, Bergdorf Goodman, Airbnb and Absolut Art have sought her expertise in implementing cultural solutions and identifying artists for their campaigns, retail experiences, and marketing initiatives. In 2018, she launched TORTUGA, a direct-to-consumer furniture brand focused on modular pieces created by young designers. She is still motivated by the ideas of artists, but in applications beyond the traditional art world.",https://curatorsintl.org/images/perse1_DS_1.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
Lauren Hinkson,https://curatorsintl.org/about/collaborators/7995-lauren-hinkson,"Lauren Hinkson is the Associate Curator, Collections at the Guggenheim Museum in New York. She has curated numerous exhibitions for venues in the United States and abroad including solo shows of Jennie C. Jones (the exhibitionJennie C. Jones: Dynamicsis currently on view at the Guggenheim, New York through May 2, 2022), Etel Adnan (2021-22), Robert Mapplethorpe (2019-2020) and Josef Albers (2017-19). Hinkson has organized group shows includingKnotted, Scattered, Torn: Sculpture After Abstract Expressionism(2020);Implicit Tensions: Mapplethorpe Now(2020);Windows on the City: The School of Paris1900-1945 (2016); andSurface, Support, Process: The 1960s Monochrome in the Guggenheim Collection(2011), among others. She is also an organizing curator for the Guggenheim’s contemporary acquisition committee, the Young Collectors Council. Her current research focuses on time-based media artworks and preservation strategies for performance art. Hinkson has contributed to and edited numerous publications and exhibition catalogues, and regularly lectures on contemporary art and curating.
Verbally Charged Images
UnNaturally
The Paper Sculpture Manual",https://curatorsintl.org/images/Lauren_Hinkson_taken_from_internet_.jpg?w=1920,data_c7deff8e6607e5e021381b7a90b4c8a0_20240926202940,2024-09-26 20:29:40.607137
